game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,pct_3p_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,pct_3p_away,ft_pct_away,ast_away,reb_away,home_team_win
21600987,2017-03-12,2016-17,Indiana Pacers,Miami Heat,102,0.427,0.333,0.844,12,46,98,0.415,0.281,0.688,18,54,1
21600988,2017-03-12,2016-17,Phoenix Suns,Portland Trail Blazers,101,0.441,0.357,0.700,20,41,110,0.500,0.318,0.680,14,49,0
21600989,2017-03-12,2016-17,Houston Rockets,Cleveland Cavaliers,117,0.427,0.356,0.679,25,52,112,0.525,0.395,0.846,24,38,1
21600990,2017-03-12,2016-17,Los Angeles Lakers,Philadelphia 76ers,116,0.500,0.200,0.857,24,40,118,0.519,0.417,0.813,28,34,0
21600991,2017-03-13,2016-17,Charlotte Hornets,Chicago Bulls,109,0.462,0.241,0.842,25,44,115,0.446,0.350,0.864,29,50,0
21600992,2017-03-13,2016-17,Toronto Raptors,Dallas Mavericks,100,0.474,0.360,0.944,19,55,78,0.365,0.280,0.692,21,34,1
21600993,2017-03-13,2016-17,Memphis Grizzlies,Milwaukee Bucks,113,0.519,0.519,0.739,30,37,93,0.463,0.538,0.850,21,32,1
21600994,2017-03-13,2016-17,San Antonio Spurs,Atlanta Hawks,107,0.481,0.471,0.765,31,44,99,0.457,0.273,0.633,27,36,1
21600995,2017-03-13,2016-17,Minnesota Timberwolves,Washington Wizards,119,0.523,0.476,0.864,27,46,104,0.429,0.269,0.806,15,38,1
21600996,2017-03-13,2016-17,Utah Jazz,Los Angeles Clippers,114,0.526,0.667,0.818,22,42,108,0.500,0.400,0.783,16,28,1
21600997,2017-03-13,2016-17,Sacramento Kings,Orlando Magic,120,0.537,0.533,0.762,24,41,115,0.459,0.382,1.000,32,44,1
21600998,2017-03-13,2016-17,Denver Nuggets,Los Angeles Lakers,129,0.536,0.447,0.880,36,42,101,0.433,0.300,0.579,17,46,1
21600999,2017-03-14,2016-17,Cleveland Cavaliers,Detroit Pistons,128,0.597,0.633,0.739,29,41,96,0.374,0.211,0.947,20,45,1
21601000,2017-03-14,2016-17,Brooklyn Nets,Oklahoma City Thunder,104,0.465,0.500,0.867,20,32,122,0.494,0.455,0.706,30,44,0
21601001,2017-03-14,2016-17,New York Knicks,Indiana Pacers,87,0.422,0.321,0.615,21,52,81,0.368,0.276,0.600,16,53,1
21601002,2017-03-14,2016-17,New Orleans Pelicans,Portland Trail Blazers,100,0.475,0.286,0.600,19,49,77,0.303,0.344,0.769,13,48,1
21601003,2017-03-14,2016-17,Golden State Warriors,Philadelphia 76ers,106,0.364,0.438,0.800,24,43,104,0.438,0.296,0.667,28,52,1
21601004,2017-03-15,2016-17,Washington Wizards,Dallas Mavericks,107,0.488,0.400,0.714,30,42,112,0.506,0.438,0.720,24,40,0
21601005,2017-03-15,2016-17,Indiana Pacers,Charlotte Hornets,98,0.534,0.429,0.889,26,42,77,0.400,0.130,0.769,15,30,1
21601006,2017-03-15,2016-17,Boston Celtics,Minnesota Timberwolves,117,0.544,0.394,0.857,34,37,104,0.440,0.296,0.800,26,42,1
21601007,2017-03-15,2016-17,Miami Heat,New Orleans Pelicans,120,0.506,0.457,0.842,23,45,112,0.477,0.409,0.679,21,38,1
21601008,2017-03-15,2016-17,Detroit Pistons,Utah Jazz,83,0.419,0.231,0.667,14,39,97,0.468,0.464,0.750,28,43,0
21601009,2017-03-15,2016-17,Chicago Bulls,Memphis Grizzlies,91,0.374,0.393,0.800,22,45,98,0.424,0.355,0.833,26,52,0
21601010,2017-03-15,2016-17,Houston Rockets,Los Angeles Lakers,139,0.549,0.419,0.656,37,50,100,0.462,0.120,0.722,16,38,1
21601011,2017-03-15,2016-17,San Antonio Spurs,Portland Trail Blazers,106,0.477,0.423,0.733,28,41,110,0.475,0.409,0.893,21,39,0
21601012,2017-03-15,2016-17,Phoenix Suns,Sacramento Kings,101,0.402,0.240,0.643,24,47,107,0.481,0.429,0.735,22,48,0
21601013,2017-03-15,2016-17,Los Angeles Clippers,Milwaukee Bucks,96,0.467,0.208,0.724,23,42,97,0.447,0.345,0.760,22,36,0
21601014,2017-03-16,2016-17,Cleveland Cavaliers,Utah Jazz,91,0.419,0.273,0.526,14,52,83,0.415,0.238,0.714,18,47,1
21601015,2017-03-16,2016-17,Toronto Raptors,Oklahoma City Thunder,102,0.457,0.250,0.767,15,32,123,0.534,0.560,0.789,33,47,0
21601016,2017-03-16,2016-17,New York Knicks,Brooklyn Nets,110,0.466,0.167,0.962,20,34,121,0.477,0.313,0.829,19,51,0
21601017,2017-03-16,2016-17,Atlanta Hawks,Memphis Grizzlies,91,0.408,0.296,0.735,19,38,103,0.424,0.357,0.833,29,48,0
21601018,2017-03-16,2016-17,Denver Nuggets,Los Angeles Clippers,129,0.535,0.536,0.846,31,48,114,0.524,0.500,0.667,26,34,1
21601019,2017-03-16,2016-17,Golden State Warriors,Orlando Magic,122,0.575,0.385,0.522,36,47,92,0.372,0.259,0.714,15,49,1
21601020,2017-03-17,2016-17,Philadelphia 76ers,Dallas Mavericks,116,0.525,0.414,0.870,32,55,74,0.345,0.217,0.529,21,34,1
21601021,2017-03-17,2016-17,Washington Wizards,Chicago Bulls,112,0.455,0.385,0.833,34,40,107,0.500,0.259,0.667,28,53,1
21601022,2017-03-17,2016-17,Brooklyn Nets,Boston Celtics,95,0.361,0.314,0.800,23,41,98,0.400,0.241,0.793,20,51,0
21601023,2017-03-17,2016-17,Detroit Pistons,Toronto Raptors,75,0.349,0.150,0.667,14,49,87,0.385,0.333,0.900,19,53,0
21601024,2017-03-17,2016-17,New Orleans Pelicans,Houston Rockets,128,0.533,0.353,0.750,29,54,112,0.407,0.325,0.781,18,46,1
21601025,2017-03-17,2016-17,Miami Heat,Minnesota Timberwolves,123,0.588,0.308,0.789,29,40,105,0.500,0.167,0.955,14,28,1
21601026,2017-03-17,2016-17,Phoenix Suns,Orlando Magic,103,0.437,0.143,0.833,18,49,109,0.438,0.304,0.857,21,43,0
21601027,2017-03-17,2016-17,Los Angeles Lakers,Milwaukee Bucks,103,0.452,0.379,0.615,24,40,107,0.488,0.167,0.767,22,43,0
21601028,2017-03-18,2016-17,Oklahoma City Thunder,Sacramento Kings,110,0.500,0.385,0.720,23,49,94,0.412,0.238,0.826,16,35,1
21601029,2017-03-18,2016-17,Atlanta Hawks,Portland Trail Blazers,97,0.364,0.269,0.813,22,35,113,0.506,0.444,0.895,23,54,0
21601030,2017-03-18,2016-17,Charlotte Hornets,Washington Wizards,98,0.427,0.375,0.704,23,41,93,0.367,0.333,0.774,21,44,1
21601031,2017-03-18,2016-17,Los Angeles Clippers,Cleveland Cavaliers,108,0.513,0.308,0.690,27,54,78,0.386,0.185,0.692,15,40,1
21601032,2017-03-18,2016-17,Chicago Bulls,Utah Jazz,95,0.475,0.368,0.857,24,39,86,0.383,0.280,0.680,15,49,1
21601033,2017-03-18,2016-17,Memphis Grizzlies,San Antonio Spurs,104,0.421,0.433,0.871,20,35,96,0.440,0.321,0.955,18,42,1
21601034,2017-03-18,2016-17,Denver Nuggets,Houston Rockets,105,0.427,0.323,0.633,28,45,109,0.458,0.208,0.800,20,48,0
21601035,2017-03-18,2016-17,Golden State Warriors,Milwaukee Bucks,117,0.600,0.522,0.789,30,44,92,0.404,0.333,0.786,19,35,1
21601036,2017-03-19,2016-17,Brooklyn Nets,Dallas Mavericks,104,0.431,0.419,0.763,16,41,111,0.539,0.400,0.760,20,33,0
21601037,2017-03-19,2016-17,Philadelphia 76ers,Boston Celtics,105,0.466,0.364,0.733,29,43,99,0.405,0.207,0.862,27,41,1
21601038,2017-03-19,2016-17,Detroit Pistons,Phoenix Suns,112,0.435,0.480,0.667,26,63,95,0.354,0.273,0.633,16,47,1
21601039,2017-03-19,2016-17,New Orleans Pelicans,Minnesota Timberwolves,123,0.544,0.467,0.733,31,43,109,0.512,0.360,0.706,30,35,1
21601040,2017-03-19,2016-17,Toronto Raptors,Indiana Pacers,116,0.495,0.444,0.875,25,51,91,0.413,0.261,0.731,22,33,1
21601041,2017-03-19,2016-17,Miami Heat,Portland Trail Blazers,104,0.466,0.300,0.650,18,39,115,0.506,0.500,0.750,13,43,0
21601042,2017-03-19,2016-17,San Antonio Spurs,Sacramento Kings,118,0.494,0.393,0.778,31,45,102,0.494,0.700,0.765,29,40,1
21601043,2017-03-19,2016-17,Los Angeles Lakers,Cleveland Cavaliers,120,0.516,0.407,0.789,23,40,125,0.529,0.361,0.815,19,44,0
21601044,2017-03-20,2016-17,Charlotte Hornets,Atlanta Hawks,105,0.500,0.400,0.650,28,33,90,0.440,0.324,0.400,26,45,1
21601045,2017-03-20,2016-17,Orlando Magic,Philadelphia 76ers,112,0.372,0.174,0.826,19,55,109,0.382,0.265,0.917,26,53,1
21601046,2017-03-20,2016-17,Indiana Pacers,Utah Jazz,107,0.437,0.500,0.913,21,43,100,0.455,0.240,0.700,20,49,1
21601047,2017-03-20,2016-17,Boston Celtics,Washington Wizards,110,0.430,0.303,0.714,19,53,102,0.430,0.229,0.769,24,39,1
21601048,2017-03-20,2016-17,Houston Rockets,Denver Nuggets,125,0.506,0.447,0.783,27,35,124,0.512,0.414,0.923,26,48,1
21601049,2017-03-20,2016-17,Oklahoma City Thunder,Golden State Warriors,95,0.425,0.190,0.548,18,40,111,0.482,0.455,0.762,28,46,0
21601050,2017-03-20,2016-17,Los Angeles Clippers,New York Knicks,114,0.494,0.323,0.750,25,43,105,0.449,0.250,0.792,24,48,1
21601051,2017-03-21,2016-17,Toronto Raptors,Chicago Bulls,122,0.495,0.348,0.741,18,50,120,0.467,0.378,0.815,25,39,1
21601052,2017-03-21,2016-17,Brooklyn Nets,Detroit Pistons,98,0.432,0.345,0.632,22,46,96,0.435,0.217,0.688,17,51,1
21601053,2017-03-21,2016-17,Miami Heat,Phoenix Suns,112,0.438,0.407,0.739,17,49,97,0.439,0.250,0.724,14,41,1
21601054,2017-03-21,2016-17,New Orleans Pelicans,Memphis Grizzlies,95,0.398,0.310,0.842,16,51,82,0.405,0.257,0.692,17,41,1
21601055,2017-03-21,2016-17,Dallas Mavericks,Golden State Warriors,87,0.359,0.324,0.833,24,39,112,0.551,0.433,0.813,34,46,0
21601056,2017-03-21,2016-17,Minnesota Timberwolves,San Antonio Spurs,93,0.444,0.467,0.880,20,39,100,0.481,0.333,0.818,22,33,0
21601057,2017-03-21,2016-17,Portland Trail Blazers,Milwaukee Bucks,90,0.422,0.190,0.615,15,49,93,0.422,0.438,0.833,16,49,0
21601058,2017-03-21,2016-17,Los Angeles Lakers,Los Angeles Clippers,109,0.467,0.300,0.630,23,41,133,0.536,0.455,0.875,23,48,0
21601059,2017-03-22,2016-17,Orlando Magic,Charlotte Hornets,102,0.455,0.350,0.800,26,43,109,0.467,0.333,0.889,24,43,0
21601060,2017-03-22,2016-17,Boston Celtics,Indiana Pacers,109,0.512,0.407,0.857,27,43,100,0.437,0.393,0.684,20,45,1
21601061,2017-03-22,2016-17,Chicago Bulls,Detroit Pistons,117,0.588,0.478,0.632,36,36,95,0.443,0.350,0.588,18,44,1
21601062,2017-03-22,2016-17,Oklahoma City Thunder,Philadelphia 76ers,122,0.545,0.250,0.733,26,54,97,0.425,0.320,0.882,19,25,1
21601063,2017-03-22,2016-17,Washington Wizards,Atlanta Hawks,104,0.400,0.324,0.739,23,54,100,0.395,0.320,0.828,20,44,1
21601064,2017-03-22,2016-17,Denver Nuggets,Cleveland Cavaliers,126,0.531,0.423,1.000,35,44,113,0.506,0.405,0.857,22,38,1
21601065,2017-03-22,2016-17,Sacramento Kings,Milwaukee Bucks,98,0.488,0.385,0.600,19,37,116,0.531,0.457,0.737,28,38,0
21601066,2017-03-22,2016-17,Utah Jazz,New York Knicks,108,0.456,0.250,0.655,18,48,101,0.475,0.429,0.889,19,36,1
21601067,2017-03-23,2016-17,Brooklyn Nets,Phoenix Suns,126,0.453,0.276,0.762,25,61,98,0.366,0.280,0.676,16,50,1
21601068,2017-03-23,2016-17,Miami Heat,Toronto Raptors,84,0.390,0.261,0.609,20,36,101,0.443,0.261,0.781,10,51,0
21601069,2017-03-23,2016-17,Dallas Mavericks,Los Angeles Clippers,97,0.463,0.346,0.667,26,34,95,0.450,0.333,0.667,18,45,1
21601070,2017-03-23,2016-17,San Antonio Spurs,Memphis Grizzlies,97,0.481,0.308,0.652,26,35,90,0.436,0.345,0.800,18,42,1
21601071,2017-03-23,2016-17,Portland Trail Blazers,New York Knicks,110,0.488,0.524,0.724,15,50,95,0.409,0.227,0.900,23,40,1
21601072,2017-03-24,2016-17,Washington Wizards,Brooklyn Nets,129,0.505,0.385,0.955,29,46,108,0.524,0.200,0.731,24,38,1
21601073,2017-03-24,2016-17,Charlotte Hornets,Cleveland Cavaliers,105,0.422,0.263,0.792,18,42,112,0.554,0.360,0.875,26,38,0
21601074,2017-03-24,2016-17,Orlando Magic,Detroit Pistons,115,0.516,0.462,0.692,36,47,87,0.354,0.091,0.850,21,50,1
21601075,2017-03-24,2016-17,Indiana Pacers,Denver Nuggets,117,0.505,0.542,0.727,19,39,125,0.476,0.259,0.930,23,45,0
21601076,2017-03-24,2016-17,Boston Celtics,Phoenix Suns,130,0.468,0.341,0.800,31,50,120,0.453,0.316,0.735,23,49,1
21601077,2017-03-24,2016-17,Chicago Bulls,Philadelphia 76ers,107,0.407,0.417,0.742,22,39,117,0.554,0.320,0.739,23,46,0
21601078,2017-03-24,2016-17,Milwaukee Bucks,Atlanta Hawks,100,0.443,0.296,0.875,27,35,97,0.410,0.364,0.875,20,49,1
21601079,2017-03-24,2016-17,Houston Rockets,New Orleans Pelicans,117,0.473,0.359,0.750,29,59,107,0.451,0.368,0.786,28,36,1
21601080,2017-03-24,2016-17,Los Angeles Lakers,Minnesota Timberwolves,130,0.523,0.609,0.857,26,42,119,0.484,0.333,0.909,32,37,1
21601081,2017-03-24,2016-17,Golden State Warriors,Sacramento Kings,114,0.494,0.323,0.889,37,44,100,0.482,0.476,0.769,27,37,1
21601082,2017-03-25,2016-17,Los Angeles Clippers,Utah Jazz,108,0.452,0.259,0.893,14,47,95,0.430,0.308,0.722,22,43,1
21601083,2017-03-25,2016-17,Cleveland Cavaliers,Washington Wizards,115,0.494,0.364,0.778,24,32,127,0.598,0.444,0.808,24,40,0
21601084,2017-03-25,2016-17,Dallas Mavericks,Toronto Raptors,86,0.378,0.250,0.850,20,40,94,0.481,0.429,0.778,22,44,0
21601085,2017-03-25,2016-17,San Antonio Spurs,New York Knicks,106,0.455,0.400,0.750,28,50,98,0.471,0.300,0.867,24,45,1
21601086,2017-03-25,2016-17,Portland Trail Blazers,Minnesota Timberwolves,112,0.634,0.500,0.647,24,35,100,0.487,0.200,0.750,15,27,1
21601087,2017-03-26,2016-17,Charlotte Hornets,Phoenix Suns,120,0.483,0.467,0.917,29,41,106,0.506,0.375,0.818,25,39,1
21601088,2017-03-26,2016-17,Atlanta Hawks,Brooklyn Nets,92,0.347,0.185,0.594,16,58,107,0.442,0.273,0.833,21,50,0
21601089,2017-03-26,2016-17,Los Angeles Clippers,Sacramento Kings,97,0.410,0.345,0.821,20,45,98,0.452,0.464,0.692,23,46,0
21601090,2017-03-26,2016-17,Milwaukee Bucks,Chicago Bulls,94,0.440,0.304,0.765,20,34,109,0.541,0.476,0.700,33,49,0
21601091,2017-03-26,2016-17,Houston Rockets,Oklahoma City Thunder,137,0.633,0.513,0.810,32,36,125,0.500,0.367,0.714,27,41,1
21601092,2017-03-26,2016-17,Indiana Pacers,Philadelphia 76ers,107,0.427,0.412,0.828,16,51,94,0.398,0.341,0.714,19,48,1
21601093,2017-03-26,2016-17,Boston Celtics,Miami Heat,112,0.532,0.333,0.880,32,35,108,0.451,0.241,0.792,19,40,1
21601094,2017-03-26,2016-17,Golden State Warriors,Memphis Grizzlies,106,0.549,0.548,0.733,30,37,94,0.447,0.276,0.667,21,37,1
21601095,2017-03-26,2016-17,Denver Nuggets,New Orleans Pelicans,90,0.379,0.240,0.857,21,48,115,0.495,0.333,0.833,29,60,0
21601096,2017-03-26,2016-17,Los Angeles Lakers,Portland Trail Blazers,81,0.393,0.238,0.588,19,42,97,0.404,0.429,0.722,24,61,0
21601097,2017-03-27,2016-17,Toronto Raptors,Orlando Magic,131,0.590,0.667,0.657,24,43,112,0.489,0.200,0.786,19,33,1
21601098,2017-03-27,2016-17,New York Knicks,Detroit Pistons,109,0.536,0.333,0.923,26,37,95,0.429,0.391,0.667,18,42,1
21601099,2017-03-27,2016-17,San Antonio Spurs,Cleveland Cavaliers,103,0.477,0.269,0.824,24,52,74,0.373,0.154,0.615,20,40,1
21601100,2017-03-27,2016-17,Dallas Mavericks,Oklahoma City Thunder,91,0.413,0.345,0.789,23,39,92,0.435,0.261,0.857,17,48,0
21601101,2017-03-27,2016-17,Sacramento Kings,Memphis Grizzlies,91,0.463,0.240,0.767,16,36,90,0.344,0.192,0.793,15,45,1
21601102,2017-03-27,2016-17,Utah Jazz,New Orleans Pelicans,108,0.482,0.556,0.611,27,49,100,0.463,0.400,0.667,17,37,1
21601103,2017-03-28,2016-17,Charlotte Hornets,Milwaukee Bucks,108,0.488,0.250,0.793,25,31,118,0.622,0.467,0.706,31,42,0
21601104,2017-03-28,2016-17,Indiana Pacers,Minnesota Timberwolves,114,0.494,0.278,0.829,25,37,115,0.474,0.450,0.865,22,35,0
21601105,2017-03-28,2016-17,Brooklyn Nets,Philadelphia 76ers,101,0.404,0.281,0.667,22,50,106,0.429,0.303,0.857,21,53,0
21601106,2017-03-28,2016-17,Atlanta Hawks,Phoenix Suns,95,0.400,0.222,0.724,24,51,91,0.365,0.226,0.583,25,48,1
21601107,2017-03-28,2016-17,Detroit Pistons,Miami Heat,96,0.424,0.296,0.762,20,51,97,0.456,0.238,0.714,18,44,0
21601108,2017-03-28,2016-17,Houston Rockets,Golden State Warriors,106,0.388,0.161,0.897,20,38,113,0.511,0.268,0.750,33,44,0
21601109,2017-03-28,2016-17,Portland Trail Blazers,Denver Nuggets,122,0.495,0.296,0.727,15,47,113,0.468,0.300,0.800,23,47,1
21601110,2017-03-28,2016-17,Los Angeles Lakers,Washington Wizards,108,0.506,0.364,0.875,21,43,119,0.511,0.261,0.680,24,41,0
21601111,2017-03-29,2016-17,Philadelphia 76ers,Atlanta Hawks,92,0.414,0.282,0.818,30,40,99,0.425,0.500,0.846,19,47,0
21601112,2017-03-29,2016-17,Orlando Magic,Oklahoma City Thunder,106,0.402,0.300,0.704,24,53,114,0.422,0.303,0.643,18,57,0
21601113,2017-03-29,2016-17,Boston Celtics,Milwaukee Bucks,100,0.398,0.324,0.783,24,42,103,0.526,0.364,0.765,27,35,0
21601114,2017-03-29,2016-17,Toronto Raptors,Charlotte Hornets,106,0.458,0.355,0.792,23,44,110,0.453,0.500,0.762,23,38,0
21601115,2017-03-29,2016-17,New York Knicks,Miami Heat,88,0.371,0.200,0.810,19,52,105,0.476,0.480,0.765,18,40,0
21601116,2017-03-29,2016-17,Memphis Grizzlies,Indiana Pacers,110,0.466,0.375,0.889,22,43,97,0.435,0.400,0.867,19,43,1
21601117,2017-03-29,2016-17,New Orleans Pelicans,Dallas Mavericks,121,0.500,0.400,0.758,26,44,118,0.484,0.519,0.941,25,38,1
21601118,2017-03-29,2016-17,San Antonio Spurs,Golden State Warriors,98,0.410,0.375,0.808,20,42,110,0.506,0.500,1.000,31,35,0
21601119,2017-03-29,2016-17,Los Angeles Clippers,Washington Wizards,133,0.566,0.400,0.730,27,41,124,0.495,0.382,0.655,22,43,1
21601120,2017-03-29,2016-17,Sacramento Kings,Utah Jazz,82,0.453,0.133,0.667,14,32,112,0.532,0.419,0.789,22,43,0
21601121,2017-03-30,2016-17,Detroit Pistons,Brooklyn Nets,90,0.419,0.389,0.647,20,53,89,0.380,0.323,0.750,17,46,1
21601122,2017-03-30,2016-17,Chicago Bulls,Cleveland Cavaliers,99,0.422,0.480,0.611,26,51,93,0.446,0.370,0.563,23,44,1
21601123,2017-03-30,2016-17,Minnesota Timberwolves,Los Angeles Lakers,119,0.483,0.476,0.767,30,40,104,0.476,0.333,0.938,20,42,1
21601124,2017-03-30,2016-17,Phoenix Suns,Los Angeles Clippers,118,0.533,0.304,0.542,24,43,124,0.550,0.545,0.706,20,39,0
21601125,2017-03-30,2016-17,Portland Trail Blazers,Houston Rockets,117,0.478,0.394,0.818,24,41,107,0.440,0.235,0.826,18,42,1
21601126,2017-03-31,2016-17,Toronto Raptors,Indiana Pacers,111,0.451,0.519,0.657,23,53,100,0.414,0.423,0.810,19,42,1
21601127,2017-03-31,2016-17,Charlotte Hornets,Denver Nuggets,122,0.465,0.472,0.833,26,43,114,0.500,0.485,0.727,32,49,1
21601128,2017-03-31,2016-17,Cleveland Cavaliers,Philadelphia 76ers,122,0.526,0.448,0.563,30,49,105,0.488,0.333,0.737,26,42,1
21601129,2017-03-31,2016-17,Boston Celtics,Orlando Magic,117,0.452,0.364,0.853,27,45,116,0.408,0.400,0.960,28,48,1
21601130,2017-03-31,2016-17,Milwaukee Bucks,Detroit Pistons,108,0.417,0.389,0.706,25,48,105,0.454,0.233,0.625,25,54,1
21601131,2017-03-31,2016-17,Memphis Grizzlies,Dallas Mavericks,99,0.467,0.407,0.900,23,47,90,0.382,0.353,0.800,15,38,1
21601132,2017-03-31,2016-17,New Orleans Pelicans,Sacramento Kings,117,0.484,0.303,0.789,28,45,89,0.389,0.300,0.765,18,52,1
21601133,2017-03-31,2016-17,Miami Heat,New York Knicks,94,0.410,0.242,0.720,17,41,98,0.475,0.375,0.941,25,39,0
21601134,2017-03-31,2016-17,Utah Jazz,Washington Wizards,95,0.458,0.400,0.613,20,42,88,0.402,0.294,0.813,12,45,1
21601135,2017-03-31,2016-17,Oklahoma City Thunder,San Antonio Spurs,95,0.407,0.286,0.852,21,46,100,0.435,0.333,0.630,23,41,0
21601136,2017-03-31,2016-17,Golden State Warriors,Houston Rockets,107,0.453,0.344,0.714,27,43,98,0.374,0.324,0.783,20,48,1
21601137,2017-04-01,2016-17,Los Angeles Clippers,Los Angeles Lakers,115,0.551,0.440,0.824,24,39,104,0.433,0.261,0.667,26,41,1
21601138,2017-04-01,2016-17,Chicago Bulls,Atlanta Hawks,106,0.471,0.400,1.000,25,40,104,0.444,0.393,0.765,25,45,1
21601139,2017-04-01,2016-17,Brooklyn Nets,Orlando Magic,121,0.532,0.258,0.813,26,44,111,0.495,0.400,0.733,26,42,1
21601140,2017-04-01,2016-17,Minnesota Timberwolves,Sacramento Kings,117,0.448,0.333,0.789,27,41,123,0.564,0.579,0.727,27,40,0
21601141,2017-04-01,2016-17,Portland Trail Blazers,Phoenix Suns,130,0.467,0.405,0.935,21,41,117,0.524,0.300,0.813,17,43,1
21601142,2017-04-02,2016-17,Oklahoma City Thunder,Charlotte Hornets,101,0.464,0.387,0.917,19,42,113,0.481,0.367,0.875,20,37,0
21601143,2017-04-02,2016-17,Los Angeles Lakers,Memphis Grizzlies,108,0.471,0.368,0.778,14,51,103,0.500,0.433,0.714,29,33,1
21601144,2017-04-02,2016-17,Milwaukee Bucks,Dallas Mavericks,105,0.506,0.353,0.833,25,33,109,0.521,0.389,0.950,25,30,0
21601145,2017-04-02,2016-17,New York Knicks,Boston Celtics,94,0.388,0.280,0.840,20,32,110,0.556,0.324,0.692,22,41,0
21601146,2017-04-02,2016-17,New Orleans Pelicans,Chicago Bulls,110,0.407,0.333,0.971,24,40,117,0.489,0.500,0.778,26,49,0
21601147,2017-04-02,2016-17,Toronto Raptors,Philadelphia 76ers,113,0.541,0.316,0.789,25,37,105,0.450,0.306,0.880,25,37,1
21601148,2017-04-02,2016-17,Brooklyn Nets,Atlanta Hawks,91,0.390,0.303,0.850,21,51,82,0.375,0.292,0.652,19,44,1
21601149,2017-04-02,2016-17,Miami Heat,Denver Nuggets,113,0.483,0.481,0.762,26,41,116,0.506,0.250,0.852,25,40,0
21601150,2017-04-02,2016-17,Cleveland Cavaliers,Indiana Pacers,135,0.495,0.419,0.697,29,56,130,0.457,0.390,0.900,32,46,1
21601151,2017-04-02,2016-17,San Antonio Spurs,Utah Jazz,109,0.519,0.526,0.864,26,42,103,0.483,0.375,0.615,24,36,1
21601152,2017-04-02,2016-17,Golden State Warriors,Washington Wizards,139,0.568,0.444,0.885,34,44,115,0.467,0.370,0.760,28,38,1
21601153,2017-04-02,2016-17,Phoenix Suns,Houston Rockets,116,0.420,0.235,0.828,24,61,123,0.470,0.368,0.652,23,46,0
21601154,2017-04-04,2016-17,Philadelphia 76ers,Brooklyn Nets,118,0.443,0.316,0.741,32,36,141,0.640,0.516,0.879,36,36,0
21601155,2017-04-04,2016-17,Washington Wizards,Charlotte Hornets,118,0.506,0.500,0.833,31,36,111,0.506,0.353,0.864,21,37,1
21601156,2017-04-04,2016-17,Cleveland Cavaliers,Orlando Magic,122,0.537,0.500,0.762,30,42,102,0.384,0.333,0.962,23,43,1
21601157,2017-04-04,2016-17,Indiana Pacers,Toronto Raptors,108,0.438,0.480,1.000,16,43,90,0.447,0.217,0.895,11,40,1
21601158,2017-04-04,2016-17,New Orleans Pelicans,Denver Nuggets,131,0.510,0.438,0.882,30,35,134,0.535,0.433,0.714,31,50,0
21601159,2017-04-04,2016-17,Oklahoma City Thunder,Milwaukee Bucks,110,0.476,0.321,0.840,29,53,79,0.358,0.167,0.692,16,38,1
21601160,2017-04-04,2016-17,New York Knicks,Chicago Bulls,100,0.472,0.261,0.625,26,54,91,0.376,0.222,0.913,22,37,1
21601161,2017-04-04,2016-17,San Antonio Spurs,Memphis Grizzlies,95,0.438,0.524,0.778,22,46,89,0.393,0.320,0.611,26,50,1
21601162,2017-04-04,2016-17,Golden State Warriors,Minnesota Timberwolves,121,0.524,0.438,0.792,33,40,107,0.427,0.211,0.808,22,50,1
21601163,2017-04-04,2016-17,Sacramento Kings,Dallas Mavericks,98,0.444,0.545,0.824,17,51,87,0.400,0.279,0.786,21,39,1
21601164,2017-04-04,2016-17,Utah Jazz,Portland Trail Blazers,106,0.527,0.565,0.789,21,47,87,0.398,0.231,0.882,10,29,1
21601165,2017-04-05,2016-17,Charlotte Hornets,Miami Heat,99,0.449,0.320,0.875,19,36,112,0.476,0.525,0.917,23,40,0
21601166,2017-04-05,2016-17,Detroit Pistons,Toronto Raptors,102,0.519,0.333,0.611,22,45,105,0.471,0.333,0.867,29,36,0
21601167,2017-04-05,2016-17,Memphis Grizzlies,Oklahoma City Thunder,100,0.474,0.346,0.810,21,38,103,0.435,0.452,0.625,19,44,0
21601168,2017-04-05,2016-17,Houston Rockets,Denver Nuggets,110,0.425,0.294,0.684,19,56,104,0.394,0.184,0.833,26,51,1
21601169,2017-04-05,2016-17,Boston Celtics,Cleveland Cavaliers,91,0.407,0.212,0.621,21,38,114,0.467,0.306,0.944,19,51,0
21601170,2017-04-05,2016-17,San Antonio Spurs,Los Angeles Lakers,95,0.438,0.371,0.667,28,37,102,0.488,0.500,0.786,23,47,0
21601171,2017-04-05,2016-17,Phoenix Suns,Golden State Warriors,111,0.417,0.259,0.692,26,55,120,0.506,0.433,0.708,25,39,0
21601172,2017-04-05,2016-17,Los Angeles Clippers,Dallas Mavericks,112,0.507,0.387,0.774,22,40,101,0.442,0.355,0.778,24,44,1
21601173,2017-04-06,2016-17,Philadelphia 76ers,Chicago Bulls,90,0.363,0.212,0.773,19,50,102,0.429,0.320,0.941,27,57,0
21601174,2017-04-06,2016-17,Orlando Magic,Brooklyn Nets,115,0.467,0.360,0.846,24,48,107,0.460,0.367,0.727,21,39,1
21601175,2017-04-06,2016-17,Indiana Pacers,Milwaukee Bucks,104,0.475,0.320,0.769,20,44,89,0.465,0.458,0.857,21,32,1
